frame,velocidade_media,aceleracao_media,jitter_medio,fluidez_movimento,confianca_media,confianca_min,confianca_std,total_pessoas,video,tracking,metodo_suavizacao,classe
55,0.2873719036579132,0.1203286200761795,0.6125772788161642,0.9920324566406983,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
56,0.2822348177433014,0.15035146474838257,0.6891981132523949,0.9882054483128584,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
57,0.2677099406719208,0.12019537389278412,0.7037617461646591,0.9947339490816869,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
58,0.22621393203735352,0.12171690911054611,0.611353233025907,0.9898424876891465,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
59,0.2266901135444641,0.1237468421459198,0.6999796427482508,0.9964782082993283,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
60,0.1987685263156891,0.11518167704343796,0.6633639851906925,0.9935510931999846,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
61,0.22341451048851013,0.08698157966136932,0.6878220578076096,0.9954020617253588,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
62,0.26158350706100464,0.15581993758678436,0.7241154063273341,0.9877741269552042,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
63,0.26221707463264465,0.15688487887382507,0.7374049812864186,0.9876972759923144,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
64,0.31036853790283203,0.12781177461147308,0.8045695705987482,0.9917076629806442,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
65,0.2545333206653595,0.12167410552501678,0.7350474276579025,0.9946244734702206,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
66,0.2294040322303772,0.11413325369358063,0.6403691667669644,0.9911839500379593,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
67,0.2040780633687973,0.10913459956645966,0.5513511595322067,0.9909210645483439,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
68,0.2363276183605194,0.12062400579452515,0.6579772426652758,0.9904476388362535,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
69,0.1847519725561142,0.14209912717342377,0.6087907357767952,0.9750955335271637,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
70,0.28640058636665344,0.1217205673456192,0.7157114656815595,0.991476365830083,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
71,0.26597094535827637,0.16857503354549408,0.702685687806419,0.9874827381185034,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
72,0.24213111400604248,0.12432190775871277,0.7636031584308827,0.9794812768139888,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
73,0.2538527846336365,0.14788201451301575,0.6363883427912042,0.9854770497374307,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
74,0.24601519107818604,0.1532776951789856,0.7426794810364749,0.9874939984394082,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
75,0.2123214304447174,0.15949313342571259,0.6814567009561117,0.9862293685031629,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
76,0.27270451188087463,0.10848496109247208,0.6168222034398317,0.9924608316180688,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
77,0.23760375380516052,0.13866622745990753,0.7481645023949489,0.9846262943190008,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
78,0.1812586635351181,0.15243428945541382,0.6827287098525403,0.980290982633963,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
79,0.26454898715019226,0.10786176472902298,0.5928963543412401,0.9941203718285146,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
80,0.22650910913944244,0.1503371298313141,0.6415429727213265,0.9821136709130972,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
81,0.2823566496372223,0.1232181042432785,0.6518196753465277,0.9916727906718245,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
82,0.26333922147750854,0.140516459941864,0.6995419035134437,0.9926039804751595,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
83,0.23156175017356873,0.07805400341749191,0.5838362981346952,0.9936328475453807,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
84,0.23258674144744873,0.13283373415470123,0.6914727180279907,0.9899086208970246,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
85,0.24406351149082184,0.11387810856103897,0.6523629030585161,0.9875683834920091,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
86,0.24302375316619873,0.15541455149650574,0.6374777200183257,0.9882809566378103,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
87,0.21271832287311554,0.13413943350315094,0.7988246225968597,0.9950629885506296,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
88,0.18073183298110962,0.11704612523317337,0.6645656431386701,0.9908589755838972,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
89,0.23886731266975403,0.1203187108039856,0.7084294215524551,0.9937233939612086,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
90,0.27535510063171387,0.16640649735927582,0.6979245906089755,0.9857100469025847,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
91,0.23070009052753448,0.10736194998025894,0.6928819378357458,0.9918239470721653,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
92,0.2591879963874817,0.1329064667224884,0.7316504710196922,0.9927213298152969,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
93,0.23310641944408417,0.11532074213027954,0.6377826500192715,0.9899310590995841,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
94,0.3104504942893982,0.15238350629806519,0.7690109227607449,0.992398267967123,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
95,0.22835123538970947,0.13201002776622772,0.7153528048591431,0.9930191755599231,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
96,0.2118990123271942,0.15755529701709747,0.6279816321242663,0.9897130429362605,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
97,0.21515926718711853,0.11879604309797287,0.5001317986192535,0.9867117227067872,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
98,0.2534598708152771,0.2197028249502182,0.5708729405994695,0.9832223456172992,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
99,0.3336523473262787,0.18361936509609222,0.6564006073318646,0.9859275322512688,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
100,0.24886757135391235,0.19515766203403473,0.7040351055134412,0.9847830774673311,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
101,0.28291547298431396,0.1451486200094223,0.6617980504869809,0.9898905978778139,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
102,0.2817172110080719,0.14654624462127686,0.5729500011260703,0.9883292035278489,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
103,0.2679632306098938,0.12087122350931168,0.7244615451362721,0.993568679283995,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
104,0.2511710524559021,0.1474921554327011,0.6423093958371928,0.9911814539957545,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
105,0.26331546902656555,0.09640359878540039,0.6817229265517606,0.9936407006021954,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
106,0.24161717295646667,0.325358510017395,0.7010670088641168,0.9350988017023657,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
107,0.4505501091480255,0.31654632091522217,0.4723323974603661,0.9315085339965908,0.6747483611106873,0.15822845697402954,0.2710034251213074,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
108,0.22228121757507324,0.12605051696300507,0.5712258716520822,0.992537457290037,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
109,0.24861259758472443,0.12084007263183594,0.7023067640894649,0.9827333402924655,0.7455263137817383,0.12000365555286407,0.28032755851745605,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
110,0.25936681032180786,0.15353548526763916,0.7707662054864474,0.9945406761971846,0.6638994812965393,0.11837401986122131,0.32646241784095764,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
111,0.24091392755508423,0.16733388602733612,0.6608254315491711,0.9793094002174889,0.5925353765487671,0.04439444839954376,0.3268948793411255,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
112,0.2068888247013092,0.09686625003814697,0.5755925633704528,0.9932196437079361,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
113,0.24796895682811737,0.15079376101493835,0.6780337137080643,0.9935358588966289,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
114,0.2590114176273346,0.09614665061235428,0.5984050157433416,0.9933049841577611,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
115,0.2597222924232483,0.19079411029815674,0.6618378932571394,0.9832722014347713,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
116,0.2287687063217163,0.11891892552375793,0.7383226551469052,0.9923676797209078,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
117,0.2446553260087967,0.09542367607355118,0.6734534647416446,0.9974458158254762,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
118,0.23232468962669373,0.11161917448043823,0.7425850726439471,0.983371522965975,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
119,0.26038268208503723,0.12572774291038513,0.7027741008106753,0.9944188132850867,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
120,0.29352182149887085,0.12430276721715927,0.7666817523627797,0.9880313402706927,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
121,0.2118121087551117,0.13044212758541107,0.6895607204063318,0.9903448221539983,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
122,0.19736303389072418,0.3093646764755249,0.6378274257038304,0.9503120219175031,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
123,0.44863656163215637,0.2713809609413147,0.7172469680979692,0.9739884743580721,0.6420345306396484,0.02022567391395569,0.3341558277606964,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
124,0.26670029759407043,0.13431136310100555,0.5844494593946854,0.9892759168028088,0.6413311958312988,0.05902671068906784,0.2916758060455322,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
125,0.1848755031824112,0.10292573273181915,0.6516095331930637,0.995516535341027,0.602909505367279,0.008644144982099533,0.36240673065185547,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
126,0.2167842537164688,0.09602461010217667,0.5413597311413397,0.9930146365608625,0.5806221961975098,0.014620986767113209,0.34349820017814636,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
127,0.244590625166893,0.15278154611587524,0.6626120572540649,0.993167234422651,0.6472785472869873,0.01949954964220524,0.33031758666038513,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
128,0.2846565246582031,0.14591293036937714,0.6208640058266821,0.9795578803934656,0.6658930778503418,0.02279292605817318,0.3384995758533478,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
129,0.22884871065616608,0.15597303211688995,0.7154695252029596,0.9871578242676199,0.7035695314407349,0.03125042840838432,0.34422406554222107,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
130,0.24637466669082642,0.12758220732212067,0.5987419717423955,0.9891937286628136,0.6566553711891174,0.018698742613196373,0.3457168638706207,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
131,0.27756375074386597,0.1420406699180603,0.7053758716475147,0.9884862909840745,0.6722705960273743,0.03807550296187401,0.3317106068134308,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
132,0.2684694528579712,0.11180303990840912,0.6876452317990971,0.9897194342723402,0.6779751181602478,0.048090528696775436,0.32682156562805176,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
133,0.22439052164554596,0.1322748363018036,0.5875078663230355,0.9862542437545846,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
134,0.262875497341156,0.07380948215723038,0.6254135568873322,0.9978234920285146,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
135,0.25916409492492676,0.12568284571170807,0.5948702410658784,0.9950564104415544,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
136,0.22331488132476807,0.13851656019687653,0.6414358146423481,0.9943734826830364,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
137,0.19641542434692383,0.12511968612670898,0.7288190540447587,0.9906916779817743,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
138,0.2612244486808777,0.1559472233057022,0.5822033896316221,0.9926332838942881,0.6775397062301636,0.05954360589385033,0.31412452459335327,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
139,0.25823038816452026,0.10883495211601257,0.6563455863635506,0.9933413906892948,0.6610342264175415,0.07394532859325409,0.29365742206573486,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
140,0.17680393159389496,0.16684481501579285,0.6174145326228534,0.9830408664007636,0.6793279051780701,0.040638264268636703,0.33238694071769714,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
141,0.2945651710033417,0.15800155699253082,0.6374256587986521,0.987039671021801,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
142,0.24325698614120483,0.15817587077617645,0.6756477768489974,0.9883377303214472,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
143,0.18350842595100403,0.09210922569036484,0.6788891569561131,0.9962960522854564,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
144,0.214072585105896,0.11729501187801361,0.653985452441348,0.9907121891147314,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
145,0.2119467407464981,0.1118752509355545,0.7011292394765547,0.9916097741291333,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
146,0.257454514503479,0.11915925145149231,0.712510383690547,0.9895368429775416,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
147,0.26074719429016113,0.1472446769475937,0.7089169452772125,0.9906904723312848,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
148,0.2600186765193939,0.1269906610250473,0.6071883354520149,0.9866757710402868,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
149,0.28290385007858276,0.1407720297574997,0.6949557350497433,0.993415248500514,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
150,0.2626982033252716,0.15154340863227844,0.6870196623621146,0.9834759018028852,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
151,0.25372663140296936,0.16653549671173096,0.5734644661525539,0.977742556336653,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
152,0.23237426578998566,0.15806147456169128,0.7286946687108737,0.9852498536632461,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
153,0.2609715759754181,0.10645775496959686,0.6532043823642617,0.9897105606825422,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
154,0.2497977614402771,0.11225283890962601,0.6348311734969274,0.9923261120786412,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
155,0.28007644414901733,0.11632519960403442,0.606082148370436,0.9956548923371807,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
156,0.24764865636825562,0.0901515856385231,0.7321379188534587,0.9955467932636386,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
157,0.24983251094818115,0.12427747994661331,0.6310707749038814,0.9905446029680791,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
158,0.19917209446430206,0.17656555771827698,0.7041051528979292,0.9859403622588899,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
159,0.24685817956924438,0.06665319204330444,0.6416649295435066,0.9965939604812393,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
160,0.24280904233455658,0.10891958326101303,0.641840465405176,0.9930812108690942,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
161,0.2802931070327759,0.12260645627975464,0.7423929925462882,0.9918318957031204,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
162,0.24970436096191406,0.18104223906993866,0.5929156306528978,0.9906213685089437,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
163,0.2500492334365845,0.14260219037532806,0.664879376494546,0.9847563996309192,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
164,0.2738187611103058,0.10136299580335617,0.633590128124736,0.9911187779956553,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
165,0.255352646112442,0.1273101568222046,0.6664017497695511,0.9905542170858528,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
166,0.23188793659210205,0.1535516232252121,0.5484043503057955,0.9922186474705751,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
167,0.22764426469802856,0.10552933067083359,0.5784689078119268,0.9925652378153045,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
168,0.20897634327411652,0.09317434579133987,0.6595771006418651,0.9957832845076089,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
169,0.25037074089050293,0.11039770394563675,0.765529347667817,0.9926935690025195,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
170,0.2242325097322464,0.28970733284950256,0.6720264105510566,0.9372854104174968,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
171,0.4919486939907074,0.23344218730926514,0.6497767657657769,0.9437518888145827,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
172,0.265996515750885,0.12136802822351456,0.742332886881592,0.991887659719101,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
173,0.22759096324443817,0.09613184630870819,0.6946885228712142,0.9943293822441948,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
174,0.19140934944152832,0.15789556503295898,0.7287272259459174,0.9797478397556741,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
175,0.2864978313446045,0.10379607230424881,0.6061732175593694,0.994118876635912,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
176,0.24464915692806244,0.18202531337738037,0.6963257192152663,0.9717129531255985,0.0,0.0,0.0,0,Normal_Videos_576_x264,DeepSORT,TFT,normal
177,0.3321707248687744,0.14800891280174255,0.5547843920640091,0.9832988061182631,0.3731832504272461,0.10934142768383026,0.17802898585796356,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
178,0.26252394914627075,0.1432470828294754,0.6990351034770288,0.9900502287862832,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
179,0.145799458026886,0.14504586160182953,0.614655515653122,0.9843042939278298,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
180,0.25073158740997314,0.09912969917058945,0.6330977853220643,0.9935638139391885,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
181,0.24276122450828552,0.146433487534523,0.6455314996326509,0.993286112273794,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
182,0.22858531773090363,0.15189647674560547,0.652207781873366,0.987809674343161,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
183,0.2431609183549881,0.1473080962896347,0.6395233616747446,0.9919741158220484,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
184,0.25485390424728394,0.14226263761520386,0.6995843265772885,0.9900925481475875,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
185,0.2542341947555542,0.13183723390102386,0.6292034391302953,0.9940856480729097,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
186,0.20708118379116058,0.14981776475906372,0.6725888386837118,0.9930998926426101,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
187,0.2327413707971573,0.11093443632125854,0.6224432593992753,0.9917800908035967,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
188,0.25352826714515686,0.1227227970957756,0.6497473959523459,0.9902869719200214,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
189,0.17810165882110596,0.09960442781448364,0.6331740557677961,0.9897128778171959,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
190,0.22646750509738922,0.09902388602495193,0.5980953805009677,0.9957675374922953,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
191,0.23671233654022217,0.10087332129478455,0.8163296385296946,0.9942580983985105,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
192,0.18369965255260468,0.11839932203292847,0.5847596258739948,0.9934039290197547,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
193,0.2804636061191559,0.10509046167135239,0.6686856891370125,0.9953393716794207,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
194,0.3097856342792511,0.1755855828523636,0.66543778240469,0.9900591303775345,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
195,0.29298484325408936,0.13124343752861023,0.7346060456555382,0.9962269832003466,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
196,0.2588365077972412,0.0983797013759613,0.6353799412512425,0.9903465330023996,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
197,0.23092570900917053,0.11316831409931183,0.6879994909440484,0.9936213015106967,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
198,0.2406274825334549,0.2603429853916168,0.6611576823067968,0.9565309167845172,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
199,0.4208359718322754,0.21600766479969025,0.6812923210700866,0.9547144565179243,0.6664404273033142,0.1603882759809494,0.2732088565826416,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
200,0.2645331919193268,0.16733883321285248,0.5490464260332721,0.9795828188161791,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
201,0.30010220408439636,0.1734369993209839,0.6951466008915498,0.9807931605479678,0.7983903288841248,0.33375102281570435,0.18781669437885284,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
202,0.2688238024711609,0.13894496858119965,0.6248579968893425,0.9902119220060527,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
203,0.2757308781147003,0.12581513822078705,0.5867413293706831,0.9913940716387947,0.7402271628379822,0.24449563026428223,0.24711458384990692,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
204,0.22155943512916565,0.11635201424360275,0.648803843264004,0.9915003299812096,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
205,0.2828347682952881,0.0944862887263298,0.5706440533712832,0.9955065934514628,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
206,0.2645079791545868,0.11617861688137054,0.7664664496219428,0.9908385123184178,0.0,0.0,0.0,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
207,0.22574388980865479,0.10532275587320328,0.701624959428316,0.9934918501875903,0.6953933238983154,0.08213616907596588,0.3226512372493744,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
208,0.24385258555412292,0.07867150753736496,0.748307632803556,0.9960295455419119,0.6796018481254578,0.05134360119700432,0.336398184299469,1,Normal_Videos_576_x264,DeepSORT,TFT,normal
209,0.2768733501434326,0.1045135036110878,0.6206100366260439,0.9938617188911694,0.6968235969543457,0.06795495748519897,0.32477226853370667,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
210,0.25784921646118164,0.1347309798002243,0.7678907717368628,0.9908568725283688,0.8333736658096313,0.19122275710105896,0.21081340312957764,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
211,0.20979811251163483,0.1376110315322876,0.5790623374143148,0.9934105615828841,0.7025743722915649,0.09807304292917252,0.31135889887809753,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
212,0.20316247642040253,0.10334462672472,0.6247623362954668,0.988751725544896,0.7317540049552917,0.05460226535797119,0.32510536909103394,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
213,0.255994588136673,0.13896726071834564,0.7032846195056384,0.9934720690038505,0.7185412049293518,0.1909661591053009,0.28524768352508545,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
214,0.29048240184783936,0.1604621708393097,0.7185625384231045,0.9832840871913975,0.7121936678886414,0.19648493826389313,0.31230664253234863,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
215,0.25502920150756836,0.12197107076644897,0.6571306786631481,0.9923225620603822,0.7651249170303345,0.1101793423295021,0.26207441091537476,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
216,0.31128808856010437,0.18059813976287842,0.7192107233753386,0.9769454779259219,0.7303189039230347,0.17315830290317535,0.2803988754749298,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
217,0.3006425201892853,0.11476745456457138,0.6631523252174129,0.9944894335079792,0.7175841927528381,0.17695796489715576,0.305890828371048,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
218,0.34216710925102234,0.20971323549747467,0.5980369823835641,0.9837095937806836,0.6541970372200012,0.044650472700595856,0.3453890085220337,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
219,0.2379584014415741,0.11330652236938477,0.691824928116191,0.9931176528966561,0.7314139604568481,0.11295188963413239,0.2654011845588684,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
220,0.20426812767982483,0.13100817799568176,0.70270139724151,0.9934083465827839,0.7685704827308655,0.10989877581596375,0.25209254026412964,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
221,0.1777016669511795,0.12100674211978912,0.6123761676906027,0.988503148113054,0.7030034065246582,0.08937542140483856,0.28805211186408997,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
222,0.22920309007167816,0.10139872133731842,0.5184696043393898,0.9965226288063032,0.0,0.0,0.0,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
223,0.2688578963279724,0.12304858863353729,0.7000511320615636,0.9922897253663197,0.0,0.0,0.0,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
224,0.27550262212753296,0.21359598636627197,0.7239222637558043,0.9739770914453468,0.0,0.0,0.0,2,Normal_Videos_576_x264,DeepSORT,TFT,normal
